2591,UMBTTGRFWT,Utama Battery (RMB)                     
2592,SPPKJJAKBR,KARYA JAYA                              
2593,ACATSMGWMS,Atlantik Denso Ac (UM)                  
2594,LOGMSLUJKT,PT.Surya Logam Universal                
2595,BMJBCLCMJP,Maju Jaya Ban/Andreas ACC (UM)          
2596,SBCHYPTJKT,Sumber Cahaya Prima Teknik              
2597,TBNSTRAJKT,Toko Besi Nusantara                     
2598,EASTMARSBY,PT EASTERN MART                         
2599,HSLSJTRSBY,CV HASIL SEJAHTERA                      
2600,TOENGMRSBY,PT TOENG MAKMUR                         
2601,ALFATWRTGR,SUMBER ALFARIA TRIJAYA                  
2602,BRIBAYNBJB,Rizky Indoban (UM)                      
2603,INTPLSTJKT,TOKO INTER PLASTIK                      
2604,P3KSBALJKT,Sumber Alkes                            
2605,ACHWJKTRMG,ACE HARDWARE RAWAMANGUN                 
2606,INFNEOSJKT,INFORMA NEO SOHO                        
2607,LBUMJKTPJG,"Lautan Berlian Utama M PJG,PT           "
2608,BMRATGRPLS,"Bumen Redja Abadi Serpong,PT            "
2609,TKDAMAIBPN,Tk. Damai                               
2610,TKSOLIDJKT,Tk. Solid_Com                           
2611,ACHWJKTGCT,"Ace hardware Indonesia, Tbk,PT          "
2612,MJTZBPNBTA,MJ Tecz (UM)                            
2613,ADHSSRRJSM,"Astra Daihatsu Serang,PT                "
2614,HPDNDSPLBG,DnD Spare Part                          
2615,JAAUTOVARI,JA AUTO VARIASI                         
2616,DIPOPDGBYP,Dipo Internasional Phl Oto PDG          
2617,BASDKLTRJS,"Achsada Klaten,CV (UM)                  "
2618,WCBMBDOSKH,"Wicaksana Berlian Motor, PT             "
2619,ATKDJMSJKT,Djaja Makmur Stationary                 
2620,AMANOINDJK,PT.Amano Indonesia                      
2621,SAFARAZUKA,SAFARAZ UKAIL                           
2622,SEMEBAADVT,SEMEDA ADV                              
2623,SMBAADVTKK,SEMEBA ADV                              
2624,BABJKTPMJS,Aneka Ban Jaya Ketapang (RMB)           
2625,PHILTITANA,PT.Titan Articindo                      
2626,P3KONEMLPG,PT.Inti Medicom Retailindo              
2627,HPSURYACEL,Surya Cell                              
2628,SSJAYAVARI,SS JAYA VARIASI                         
2629,SPBUSHLDM1,SPBU SHELL DAAN MOGOT 1                 
2630,TKANTOPJKT,Toko ANTO                               
2631,SPBUMTHBPN,SPBU MT. Haryono                        
2632,KOMAFTHJKT,ALFATECH                                
2633,GMRVBPNIKT,Gemah Rivah (UM)                        
2634,BWJVTBNREM,Wijaya Variasi (UM)                     
2635,BJYVSRGWNY,"Jaya Vulkanin Serang,CV                 "
2636,MLPBBDOAMM,Mahligai Puteri Berlian Cimahi          
2637,TOOLSEDATE,EDA TEKNIK                              
2638,KOMCENTRAC,                                        
2639,KOMPCENTRA,CENTRA KOMPUTER                         
2640,ACATSRGWMS,ATLANTIK DENSO AC                       
2641,SDSRBPNMWM,Sentral Dinamo Service (UM)             
2642,BBPATGLLLB,Bkl Pendawa Automotive (UM)             
2643,BBPABRBLLB,Bkl Pendawa Automotive (UM)             
2644,SSPMSNRAYN,Sun Star Prima Motor Singaraja          
2645,SDMTTGRCRB,"Srikandi Diamond Motor CKP,PT           "
2646,MHBSSMDPRT,"Mahakam Berlian Smj Prt Smd,PT          "
2647,LIFTHERJKT,BENGKEL LIFT HERI                       
2648,TOOLSJATSB,PT. Jatmiko Cipta Karya                 
2649,GAFKFCLGON,GARUDA FILM                             
2650,SUNSBLRRYR,"Sun Star Motor Rembang,PT               "
2651,ELEKMULJKT,Muldi Elektronik                        
2652,TOOLSSKSBY,Sumber Karya                            
2653,BANGUNMRDK,Bangun Merdeka                          
2654,PSPRPRTSMG,PROSPERO PROPERTY                       
2655,JPNAUDIDPS,Japan Audio Variasi                     
2656,TKGARDABPN,Garuda Mas                              
2657,TBSAMPUBLP,Sampurna Jaya                           
2658,AUT2CKPJSD,"A 2000 Cikampek,PT                      "
2659,BSBRKTTGJM,"Sinar Barong,Toko (UM)                  "
2660,AUT2JKTLSP,"A 2000 Slipi,PT                         "
2661,ADHSPSRIHJ,"Astra Daihatsu Pasuruan,PT              "
2662,DIPOJMBGJM,Dipo Internasional Phl Oto JMB          
2663,DIPOBYWYSS,Dipo Internasional Phl Oto BYW          
2664,DIPOSDJRYT,Dipo Internasional Phl Oto SDJ          
2665,COMAGKSSMG,ANGKASA BARU                            
2666,BGASBPNMJS,"Gallery Auto solution,CV                "
2667,ORVSLPGMGD,Orange'S Variasi (UM)                   
2668,KOMBALIDPN,CV. UMAH IT                             
2669,TKSNRABJKT,TOKO SINAR JAYA ABADI                   
2670,P3KINTRAMD,INTRA MEDIKA                            
2671,CNDMBDWMSK,Chandra Motor Bondowoso                 
2672,HNDAMITRLA,HONDA MITRA LENTENG AGUNG               
2673,MTRJSUBBTG,"Mitra Jaya,Toko                         "
2674,ADHSSUBSDR,"Astra Daihatsu Sudirman,PT              "
2675,BRCIJKTRCC,"Reefconindo Cemerlang Inti,PT           "
2676,TKJKTELBLP,CV. MITRA JAKARTA                       
2677,SPPCAHAYAP,CV. Cahaya Putra Mandiri                
2678,ASRMCRBRTW,Astrido Rejeki Mobilindo                
2679,RHMBJKTKBK,Rahmah Bengkel (UM)                     
2680,ACRJSMGYSS,"Rajasa,CV UM                            "
2681,FIBERALDER,PT.Alderon Pratama Indonesia            
2682,ADHSPBLRPS,"Astra Daihatsu Probolinggo,PT           "
2683,ASJBSGSMDA,Assa Jaya Ban Bengkel                   
2684,MNDRAGNBYK,Mandiri Bengkel (Anggana)               
2685,PUTRASMRMA,"Putera Semeru Mandiri, PT               "
2686,TKPRKSABLP,Toko Perkasa                            
2687,BEJBGSKVTR,Eka Jaya Ban Gresik                     
2688,OTOKITSMJN,Oto Kits                                
2689,BUTMLMDBBG,Utami Ban Lamandau (UM)                 
2690,SBRATINJKT,SUMBER AUTO INDONESIA                   
2691,BALBSBGOTT,"Agus Lio Ban, CV Otista (UM)            "
2692,BNWLDPKAGN,Nawilis Tulodo 88                       
2693,ABAGLDKJKT,Anugrah Berkat Accessories              
2694,AUT2BTRGLS,"A 2000 Baturaja,PT                      "
2695,ELECSUKASW,SUKACITA / SWARA MANDIRI                
2696,BOROTGLKSG,"Borobudur Oto Mobil Tegal,PT            "
2697,KJYLPLGMPM,Kumala Jaya Lestari (UM)                
2698,ABDMKMRJKT,ABADI MAKMUR                            
2699,ACHWJKTNEO,ACE HARDWARE NEO SOHO                   
2700,BSRJSHJRYG,"Sumber Rejeki Jaya P SKHJ,CV            "
2701,SYSIBPNSPB,"Surya Service Indonesia,CV (UM          "
2702,BMJBKLKPMD,"Maju Jaya Ban 77,Toko (UM)              "
2703,SBJYJKTRPP,Subur Jaya(UM)                          
2704,KOMPMETROL,Metro Komputer                          
2705,CVMTRPLBG2,CV 2001 Motor                           
2706,INTERDIGDP,Intermedia                              
2707,MLPBCMSJSM,Mahligai Puteri Berlian Ciamis          
2708,RJKJAYAJKT,REJEKI JAYA                             
2709,BKUBBTMGDP,Kencana Utama Ban (UM)                  
2710,GNMDJKTPNR,Guna Mandiri (UM)                       
2711,CPLAMDNJGS,"Capella Medan Medan,PT                  "
2712,ACJTLPGAYN,Jaya Teknik Ac (UM)                     
2713,HSADMNDPRT,"Hasjrat Abadi Tendean MND, PT           "
2714,BSBRRMBDRW,Sumber Rejeki Ban Rembang (UM)          
2715,ATFXSMGMJP,"Autofix Indonesia SMG,CV (UM)           "
2716,ITSRVRDLTI,PT. Delta Teknologi Indonesia           
2717,RJBORDIRAG,AGUNG BORDIR/RAJANYA BORDIR             
2718,CRFORBBTAN,Carrefour Bubutan Junction              
2719,AUT2GRSRYM,A 2000 Manyar Gresik                    
2720,TKSBRAGBLP,TOKO SUMBER AGUNG                       
2721,BPRMMKSGLM,"Paramita Banindo Makmur MKS,PT          "
2722,TNSTBRJRYS,"Tunas Ridean Balaraja,PT                "
2723,BABPPSRRYP,Arema Ban Pasuruan (UM)                 
2724,SLECTAGRJA,PT Selecta Grage Jaya                   
2725,TBDUTAKBLP,Duta Keramik Jaya                       
2726,AKSPLMPSYP,Angkasa Per (UM)                        
2727,KOMPGLRJKT,GLORY CELLULER                          
2728,ASTPMDMJKT,"Astrido Prima Mobilindo,PT              "
2729,ASTPMKJJKT,"Astrido Prima Mobilindo,PT              "
2730,BNWLTGRRYS,"Nawilis Wakita Lestari SRPG,PT          "
2731,DIPOTSKHZM,Dipo Internasional Phl Oto TSK          
2732,BCDMMLGPSM,"Chandra Dani Motor MLG,UD (UM)          "
2733,BLMPTJGAYN,"Laris Mandiri Pratama,PT (UM)           "
2734,PRPMSBGMJS,"Prabu Pura Motor Subang,PT              "
2735,BUANAKUDUS,Buana AC-Car Audio-Variasi              
2736,TKINTIJBLP,TOKO INTI JAYA                          
2737,WNNYPRTJKT,WANNY Printing                          
2738,ACEKPNJPRV,Eka Ac Penajam (UM)                     
2739,SDMTGSKVTR,"Srikandi Diamond Motor GSK,PT           "
2740,BMSPKDRMBM,"Maju Sukses Perkasa Kediri,CV           "
2741,BBTCPTGJKT,PT. CIPTA GUNA                          
2742,SPMTSBRACK,"Bumen Redja Abadi , PT                  "
2743,ATKANJYJKT,ANUGRAH JAYA STATIONARY                 
2744,TRISATTPER,PT Trisatria Persada Borneo             
2745,MTHRJKTCLD,PT Matahari Department Store            
2746,SURYACARAD,SURYA CAR AUDIO                         
2747,CSAKPWKJST,CS AKI (RMB/UM)                         
2748,P3KCSMEDIC,Kuningan CS Medica                      
2749,SHOPSMGMHT,Shop & Drive Semarang MHT               
2750,FOGBKLESMG,BKLEEN STOKIST SEMARANG                 
2751,WIRASEATCO,W1RA Seat Cover & Car                   
2752,ASCOBNWLSP,Asco Prima Mobilindo Bnyuwangi          
2753,P3KSHBYJKT,Sahabat Medical Yumi                    
2754,CCTVLWSJKT,LEWIS CCTV                              
2755,PRDMBPNLSP,Perdana Motor Bpn                       
2756,FOGGYBSJKT,PT.Yuk Bersihin Sejahtera               
2757,LBMVBPNTGG,Laban Motor Variasi (UM/RMB)            
2758,KRNDBPNAMM,"Karindo,PT (UM)                         "
2759,BPRMTGRTKU,"Paramita Banindo Cimone,PT              "
2760,TKAPDAGUSB,Toko Agus APD                           
2761,RJACARSOLO,RJ CAR COVER JOG                        
2762,TKANGKSBPN,Tk.Angkasa                              
2763,DUNIASAFTI,Dunia Saftindo                          
2764,CVTRISUCIT,CV Trisula Citra Perdana                
2765,WAREHOUSEF,Warehouse Factory Outlet                
2766,TKJKTELBPN,Jakarta Elektronik                      
2767,TKSLNLABPN,Tk. Salon Lisa                          
2768,BLJ2JKTLJS,Lancar Jaya Ban 2                       
2769,TKMRDIYBPN,MR.DIY                                  
2770,BNTNGVARIS,Bintang Variasi                         
2771,BSBMKDSKAS,Sumber Makmur Autoparts Kudus           
2772,BMJ2SKBRAK,Mekar Jaya Ban 2 (UM)                   
2773,INDOBUANAA,PT. Indobuana Auto Raya                 
2774,BRTMPKLKHM,Ratu Motor Pekalongan (UM)              
2775,KOMPFULINA,PT.Fulina Olina                         
2776,SPPPTSDPJK,PT.Surya Darma Perkasa                  
2777,ALHMBPNLJS,"Aloha Motor, Toko (UM)                  "
2778,BJOPCKRRCB,"Jayasutra Oto Parts,PT (UM)             "
2779,BTNWBKSACB,"Tunas Nirwana,PT (UM)                   "
2780,BANMSMGPDN,"Arganusa Mandala,PT (UM)                "
2781,BAMSSMGPDN,"Armansa,CV (UM)                         "
2782,AGSSBPNLPA,Agus Sholeh Steering (UM)               
2783,ACHPKLKBKT,Harapan Ac (UM)                         
2784,ADHSPDGKTS,"Astra Daihatsu Padang,PT                "
2785,BMJDJMBPAH,Bengkel Majid (UM)                      
2786,DIPOSRGJSD,Dipo SRG Sudirman                       
2787,SDMTJKTPPR,"Srikandi Diamond Motors PPR,PT          "
2788,HNRISUBKDD,"Hanari,UD                               "
2789,SUNSPBLSKH,"Sun Star Motor PBLG,PT                  "
2790,EDWNBPNLJS,"Edwin,Toko (UM)                         "
2791,ADHSTBNBSR,"Astra Daihatsu Tuban,PT                 "
2792,JYRUSUBKDD,Jaya Raya Utama                         
2793,TOOLSTAMJK,Tripta Agro Mandiri                     
2794,ATKIJONSMG,IJO NGALIYAN                            
2795,COMANGKSMG,ANGKASA COMPUTER                        
2796,CBRJKTRJKT,Raja Kantor                             
2797,SHOPBKSPLR,Shop & Drive Galaxi Bekasi              
2798,SHOPSLORSB,Shop & Drive Solo Baru                  
2799,JCJCMRLSKB,JC JOK CEMERLANG                        
2800,SPPCPTSJTY,Cipta Sejahtera Toyota                  
2801,BPMBLBKAYN,Prima Ban Lombok (UM)                   
2802,GDAKKPGCDK,Gudang Aki Kupang (UM)                  
2803,ELECTSKJKT,Soundking                               
2804,DTMRSUBTDR,Dita Mart (cash)                        
2805,HPACCSYCJK,Surya Cell                              
2806,HPVISTAJKT,Vista                                   
2807,TOOLSJAUTO,PT.J.Autotrade                          
2808,PDKAWIAGJK,PD. Kawi Agung Bearing                  
2809,BBJBJKTRYH,Bastian Jaya Ban                        
2810,JYACBMAPDG,Jaya Accu Bumiayu (cash)                
2811,COMMETROPL,Metrojaya Komputer                      
2812,KOMPPLTECH,PL Tech United                          
2813,SDMTMJKRAB,"Srikandi Diamond Indh M MJK,PT          "
2814,SDMTSUBPSM,"Srikandi Diamond Indh M PSM,PT          "
2815,COMPSCMJKT,SC Computer                             
2816,INTMKLKPMK,Intan Motor (UM)                        
2817,FPZKTCOJKT,Akses Mandiri Indonesia                 
2818,AUTOBUANAC,Auto Buana Citra Mobilindo              
2819,CLMTENDSTH,Chinglung Motor (UM)                    
2820,CVRSKABLKP,CV Raska                                
2821,SPPJYGNISZ,Jaya Guna Isuzu                         
2822,TOOLSPTSHT,PT. Sahabat Lama Teknik                 
2823,SRHMJKTRRD,Saerah Motor (RMB)                      
2824,HPADICELLR,ADI Cellular                            
2825,SCSEKAIJKT,Service Center Sekai                    
2826,SUNSSLTJSM,"Sun Star Motor Salatiga,PT              "
2827,IKEAALSUTR,IKEA Alam Sutera                        
2828,TKSINSRJKT,Sinar Sari                              
2829,CARREFORCP,"Trans Retail Indonesia , PT             "
2830,BMJAPTIMRI,"Maju Jaya Abadi Pati,CV (UM)            "
2831,BTSCSSGBNG,BTS Carwash                             
2832,HARIBPNRHY,Toko Hari Hari (UM)                     
2833,CTRJBPNMWM,"Century Jaya,UD (UM)                    "
2834,TJOBBLRCPU,Tjepu Olie & Ban (UM)                   
2835,BFYBPBLGTS,"Fujiyama Ban,CV (UM)                    "
2836,ELECRAYJKT,RAY Electronics                         
2837,BGASTLGRJM,"Galaxy Andromeda Semesta,CV UM          "
2838,EKAJAYAMUL,CV. EKA JAYA MULTY PROTEKSI             
2839,BGLXMTRAGN,Galaxy Ban Mataram (UM)                 
2840,SDRKJKTPTR,Saudara Kunci                           
2841,ADHSGNYUDY,"Astra Daihatsu Gianyar,PT               "
2842,BSBJJMBJSM,"Setia Ban Jaya,CV (UM)                  "
2843,SPPTOLLYPS,Lyp21_Store                             
2844,SPPTOLPTYT,Toko Online Parts Toyota                
2845,KOMPASIAJK,Asia Komputer                           
2846,P3KANGRJKT,Apotik Anugrah Berkat                   
2847,TWOPOSTLIF,PT. Panca Jaya Setia                    
2848,POSTLIFPJS,PT. Panca Jaya Setia                    
2849,SPPAJMTBKS,AJM Toyota                              
2850,ANKBBKSRYJ,Aneka Baterry (UM)                      
2851,SHOPSUBTDR,Shop & Drive Tidar Surabaya             
2852,SHOPPWKISD,Shop & Drive Singadilaga PWK            
2853,SMTIJKTTBS,"Suri Motor Indonesia,PT                 "
2854,SDMTTGRKHA,"Srikandi Diamond Motor Clduk,P          "
2855,RJYAMGBKLG,Raynal Jaya Abadi (RMB)                 
2856,AFTMSUBETG,"Adi Fortune Metal,CV                    "
2857,ACSGPLKTJR,Sugeng Ac (RMB)                         
2858,SNTSJKTAGR,Santoso Bkl Bubut (UM)                  
2859,BSBDPKUDMB,Salam Banindo (UM)                      
2860,ADHSPKUJSD,"Astra Daihatsu Pekanbaru,PT             "
2861,DIPOBDORCK,Dipo Internasional Phl Oto BDG          
2862,BMRAPSRRRS,"Bumen Redja Abadi Pasuruan,PT           "
2863,SPPTOLJYAT,Toko Online Jaya Auto                   
2864,SBRKBPNSDY,Sumber Rejeki Bpn (UM)                  
2865,SDMTBJNRYS,"Srikandi Diamond Motor BJN,PT           "
2866,EPSONSCTEK,PT. Tekno Mandiri Abadi                 
2867,ADHSSLKPMY,"Astra Daihatsu Solok ,PT                "
2868,DNMTBJMRYB,Dunia Motor BJM (UM)                    
2869,HNDABGRSLI,"Mandiri Perwira Raya M SLI,PT           "
2870,STRBHSTJKT,HOSIANTA                                
2871,TBSYNKSJKT,PT.SYNERGY KARYA SEMESTA                
2872,TKOLSGNLST,SIGNAL STORE                            
2873,BWRBSMPPLT,WAROENG BAN (RMBS)                      
2874,TOOLSLGMAS,Langgeng Mas                            
2875,TOOLSLANJY,Lancar Jaya                             
2876,ACHWJKTMDM,"Ace Hardware Indonesia,Tbk.PT           "
2877,SPPKAHONDA,Karya Agung                             
2878,GMGBPBTKRM,GM Gubug (RMB)                          
2879,ASPWJKTPAS,Antasari Power Window (UM)              
2880,LGMAKSTJKT,PT.LOGAM ANGKASA TEKNIK                 
2881,FLORBNDLPG,BUNDA FLORIST                           
2882,SHOPKDSAYN,Shop & Drive Kudus AYN                  
2883,BEJGBKSCHA,Eka Jaya Group Bekasi (UM)              
2884,CARREFTPLM,"Trans Retail Indonesia, PT              "
2885,BEJGBKSKLM,Eka Jaya Group Kalimalang (UM)          
2886,BANTBGRPLW,Antelope (UM)                           
2887,BRJYBKYBSR,RODA JAYA III (UM)                      
2888,MPERJKTPJG,"""MURAH"" PER (UM)                        "
2889,SPPMITSIST,Istana Motor Mitsubishi                 
2890,TRANSMARTG,PT Trans Retail Indonesia               
2891,TKOLJEFRY1,Toko Jefry1_Fernando                    
2892,MERAPIMOTO,Merapi Motor                            
2893,BCMPCRBPKL,Champion Ban (UM)                       
2894,SPPTOLMESA,Megah Surya Autoparts                   
